0,0,0,0,0,0,255,0,255,255,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,0,8,0,255,0,0,0,0,0,0,1,0,56,1,0,56,1,0,56,1,0,56,8,0,255,8,0,255,8,0,255,255,255,255,0,0,0,255,255,255,0,0,0,255,255,255,8,0,255,8,0,255,255,255,255,255,255,255,8,0,255,0
0,0,0,0,0,0,255,0,8,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,8,0,255,0,0,0,0,0,0,56,56,56,56,51,56,56,51,56,56,56,56,8,0,255,255,255,255,255,255,255,8,0,255,8,0,255,8,0,255,8,0,255,8,0,255,8,0,255,8,0,255,255,255,255,56,56,56,8,0,255,0
0,0,0,0,0,0,255,0,216,192,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,216,192,255,0,8,0,255,0,0,0,0,0,0,1,0,56,56,56,56,56,56,56,1,0,56,0,0,0,8,0,255,8,0,255,8,0,255,255,255,255,0,0,0,255,255,255,8,0,255,255,255,255,8,0,255,8,0,255,8,0,255,0,0,0,0
0,0,0,0,0,0,255,0,255,255,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,255,255,255,0,8,0,255,0,0,0,0,0,0,1,0,56,1,0,56,1,0,56,1,0,56,0,0,0,8,0,255,8,0,255,8,0,255,255,255,255,8,0,255,255,255,255,8,0,255,255,255,255,8,0,255,8,0,255,8,0,255,0,0,0,0
0,0,0,0,0,0,255,0,8,0,255,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,255,255,255,0,0,0,0,0,0,56,56,56,1,0,56,1,0,56,56,56,56,0,0,0,8,0,255,255,255,255,255,255,255,8,0,255,8,0,255,8,0,255,8,0,255,8,0,255,255,255,255,255,255,255,8,0,255,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,1,0,56,1,0,56,1,0,56,1,0,56,0,0,0,0,0,0,8,0,255,255,162,255,8,0,255,8,0,255,8,0,255,255,255,255,8,0,255,8,0,255,8,0,255,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,1,0,56,56,56,56,56,56,56,1,0,56,0,0,0,0,0,0,8,0,255,0,0,0,8,0,255,255,255,255,8,0,255,255,255,255,8,0,255,8,0,255,8,0,255,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,255,255,255,0,0,0,0,0,0,0,0,0,56,56,56,56,56,56,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,8,0,255,8,0,255,0,0,0,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,1,0,56,56,56,56,56,56,56,1,0,56,8,0,255,0,0,0,0,0,0,0,0,0,8,0,255,8,0,255,125,91,255,8,0,255,199,180,255,0,0,0,0,0,0,0,0,0,8,0,255,0
0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,255,255,255,255,255,255,8,0,255,255,255,255,255,255,255,0,0,0,0,0,0,0,0,0,8,0,255,0
0,0,0,0,0,0,255,0,1,0,45,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,255,0,1,0,45,0,8,0,255,0,0,0,0,0,0,0,0,0,1,0,56,1,0,56,0,0,0,8,0,255,8,0,255,0,0,0,0,0,0,0,0,0,48,16,255,8,0,255,8,0,255,0,0,0,0,0,0,0,0,0,8,0,255,8,0,255,0
0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,56,1,0,56,0,0,0,255,255,255,8,0,255,0,0,0,0,0,0,0,0,0,8,0,255,8,0,255,255,219,255,0,0,0,0,0,0,0,0,0,8,0,255,255,255,255,0
0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,255,255,8,0,255,8,0,255,0,0,0,0,0,0,255,255,255,255,255,255,255,255,255,0,0,0,0,0,0,8,0,255,8,0,255,8,0,255,0
0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,255,0,0,20,8,0,255,0,0,0,0,0,0,0,0,0,8,0,255,0,0,0,0,0,0,0,0,0,8,0,255,0,0,0,8,0,255,0
0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,255,8,0,255,8,0,255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,255,8,0,255,255,255,255,8,0,255,0
